R_F_far,R_g,R_div,R_L_close,R_back,R_obs,R_col
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.06,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.06,0.09,0.0,0.0,0.0,0.0,0.0
0.06,0.08,0.0,0.0,0.0,0.0,0.0
0.06,0.09,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.08,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.06,0.09,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.07,0.09,0.0,0.0,0.0,0.0,0.0
0.06,0.09,0.0,0.0,0.0,0.0,0.0
0.05,0.07,0.0,0.0,0.0,0.0,0.0
0.06,0.07,0.0,0.0,0.0,0.0,0.0
0.06,0.09,0.0,0.0,0.0,0.0,0.0
0.05,0.08,0.0,0.0,0.0,0.0,0.0
0.06,0.07,0.0,0.0,0.0,0.0,0.0
0.05,0.06,0.0,0.0,0.0,0.0,0.0
0.04,0.06,0.0,0.0,0.0,0.0,0.0
0.05,0.07,0.0,0.0,0.0,0.0,0.0
0.05,0.07,0.0,0.0,0.0,0.0,0.0
0.04,0.04,0.0,0.0,0.0,0.0,0.0
0.05,0.05,0.0,0.0,0.0,0.0,0.0
0.04,0.04,0.0,0.0,0.0,0.0,0.0
0.04,0.05,0.0,0.0,0.0,0.0,0.0
0.05,0.06,0.0,0.0,0.0,0.0,0.0
0.04,0.06,0.0,0.0,0.0,0.0,0.0
0.03,0.05,0.0,0.0,0.0,0.0,0.0
0.03,0.05,0.0,0.0,0.0,0.0,0.0
0.04,0.06,0.0,0.0,0.0,0.0,0.0
0.04,0.06,0.0,0.0,0.0,0.0,0.0
0.04,0.05,0.0,0.0,0.0,0.0,0.0
0.03,0.04,0.0,0.0,0.0,0.0,0.0
0.04,0.05,0.0,0.0,0.0,0.0,0.0
0.03,0.06,0.0,0.0,0.0,0.0,0.0
0.02,0.06,0.0,0.0,0.0,0.0,0.0
0.02,0.05,0.0,0.0,0.0,0.0,0.0
0.03,0.06,0.0,0.0,0.0,0.0,0.0
0.01,0.05,0.0,0.0,0.0,0.0,0.0
0.03,0.05,0.0,0.0,0.0,0.0,0.0
0.03,0.06,0.0,0.0,0.0,0.0,0.0
0.01,0.04,0.0,0.0,0.0,0.0,0.0
0.03,0.05,0.0,0.0,0.0,-0.1,0.0
0.02,0.05,0.0,0.0,0.0,-0.15,0.0
0.01,0.05,0.0,0.0,0.0,-0.15,0.0
0.03,0.07,0.0,0.0,0.0,-0.15,0.0
0.02,0.06,0.0,0.0,0.0,-0.2,0.0
0.02,0.05,0.0,0.0,0.0,-0.16,0.0
0.01,0.03,0.0,0.0,0.0,-0.11,0.0
0.01,0.03,0.0,0.0,0.0,-0.08,0.0
0.01,0.04,0.0,0.0,0.0,-0.09,0.0
0.02,0.04,0.0,0.0,0.0,-0.1,0.0
0.02,0.03,0.0,0.0,0.0,-0.09,0.0
0.01,0.02,0.0,0.0,0.0,-0.07,0.0
0.01,0.03,0.0,0.0,0.0,-0.07,0.0
0.01,0.03,0.0,0.0,0.0,-0.1,0.0
0.02,0.03,0.0,0.0,0.0,-0.07,0.0
0.02,0.03,0.0,0.0,0.0,-0.08,0.0
0.01,0.02,0.0,0.0,0.0,-0.09,0.0
0.01,0.03,0.0,0.0,0.0,-0.07,0.0
0.01,0.02,0.0,0.0,0.0,-0.07,0.0
0.01,0.02,0.0,0.0,0.0,-0.05,0.0
0.01,0.02,0.0,0.0,0.0,-0.07,0.0
0.01,0.02,0.0,0.0,0.0,-0.05,0.0
0.0,0.02,0.0,0.0,0.0,-0.05,0.0
0.0,0.02,0.0,0.0,0.0,-0.05,0.0
0.0,0.02,0.0,0.0,0.0,-0.06,0.0
0.0,0.04,0.0,0.0,0.0,-0.08,0.0
0.01,0.04,0.0,0.0,0.0,-0.09,0.0
0.01,0.03,0.0,0.0,0.0,-0.07,0.0
0.01,0.01,0.0,0.0,0.0,-0.04,0.0
0.0,0.0,0.0,0.0,0.0,-0.01,0.0
0.0,0.0,0.0,0.0,0.0,-0.01,0.0
0.0,0.01,0.0,0.0,0.0,-0.03,0.0
0.0,0.02,0.0,0.0,0.0,-0.05,0.0
0.0,0.03,0.0,0.0,0.0,-0.06,0.0
0.01,0.02,0.0,0.0,0.0,-0.06,0.0
0.01,0.02,0.0,0.0,0.0,-0.05,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.0,0.01,0.0,0.0,0.0,-0.03,0.0
0.0,0.01,0.0,0.0,0.0,-0.03,0.0
0.0,0.02,0.0,0.0,0.0,-0.03,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.01,0.02,0.0,0.0,0.0,-0.04,0.0
0.0,0.01,0.0,0.0,0.0,-0.03,0.0
0.0,0.01,0.0,0.0,0.0,-0.02,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.0,0.01,0.0,0.0,0.0,-0.03,0.0
0.0,0.02,0.0,0.0,0.0,-0.03,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.0,0.01,0.0,0.0,0.0,-0.03,0.0
0.0,0.01,0.0,0.0,0.0,-0.02,0.0
0.0,0.01,0.0,0.0,0.0,-0.02,0.0
0.0,0.02,0.0,0.0,0.0,-0.04,0.0
0.01,0.01,0.0,0.0,0.0,-0.03,0.0
0.02,0.01,0.0,0.0,0.0,-0.02,0.0
0.0,0.03,0.0,0.0,0.0,-0.08,0.0
0.02,0.02,0.0,0.0,0.0,-0.05,0.0
0.03,0.03,0.0,0.0,0.0,-0.06,0.0
0.04,0.04,0.0,0.0,0.0,-0.12,0.0
0.01,0.03,0.0,0.0,0.0,-0.15,0.0
0.01,0.01,0.0,0.0,0.0,-0.03,0.0
0.0,0.01,0.0,0.0,0.0,-0.02,0.0
0.02,0.02,0.0,0.0,0.0,-0.01,0.0
0.04,0.03,0.0,0.0,0.0,-0.08,0.0
0.05,0.05,0.0,0.0,0.0,-0.14,0.0
0.02,0.05,0.0,0.0,0.0,-0.2,0.0
0.0,0.02,0.0,0.0,0.0,-0.1,0.0
0.0,-0.05,0.0,0.0,0.0,0.0,0.0
0.0,-0.05,0.0,0.0,0.0,0.0,0.0
0.03,0.02,0.0,0.0,0.0,0.0,0.0
0.06,0.06,0.0,0.0,0.0,-0.13,0.0
0.03,0.06,0.0,0.0,0.0,-0.24,0.0
0.0,0.02,0.0,0.0,0.0,-0.12,0.0
0.0,-0.05,0.0,0.0,0.0,0.0,0.0
0.0,-0.05,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.03,0.0,0.0,0.0,-0.05,0.0
0.02,0.04,0.0,0.0,0.0,-0.16,0.0
0.0,0.02,0.0,0.0,0.0,-0.08,0.0
0.0,0.01,0.0,0.0,0.0,0.0,0.0
0.01,0.01,0.0,0.0,0.0,-0.01,0.0
0.05,0.05,0.0,0.0,0.0,-0.07,0.0
0.08,0.09,0.0,0.0,0.0,-0.23,0.0
0.04,0.08,0.0,0.0,0.0,-0.31,0.0
0.0,0.03,0.0,0.0,0.0,-0.15,0.0
0.0,-0.05,0.0,0.0,0.0,0.0,0.0
0.0,-0.05,0.0,0.0,0.0,0.0,0.0
0.0,-0.01,0.0,0.0,0.0,0.0,0.0
0.0,-0.05,0.0,0.0,0.0,0.0,0.0
0.0,-0.05,0.0,0.0,0.0,0.0,0.0
0.0,-0.01,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.02,0.02,0.0,0.0,0.0,-0.02,0.0
0.03,0.03,0.0,0.0,0.0,-0.08,0.0
0.01,0.03,0.0,0.0,0.0,-0.12,0.0
0.0,0.02,0.0,0.0,0.0,-0.07,0.0
0.01,0.01,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.01,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.01,0.02,0.0,0.0,0.0,-0.02,0.0
0.01,0.03,0.0,0.0,0.0,-0.08,0.0
0.03,0.03,0.0,0.0,0.0,-0.06,0.0
0.05,0.05,0.0,0.0,0.0,-0.12,0.0
0.02,0.05,0.0,0.0,0.0,-0.19,0.0
0.0,0.02,0.0,0.0,0.0,-0.08,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.01,0.0
0.0,0.01,0.0,0.0,0.0,-0.01,0.0
0.03,0.02,0.0,0.0,0.0,-0.02,0.0
0.05,0.04,0.0,0.0,0.0,-0.1,0.0
0.02,0.04,0.0,0.0,0.0,-0.18,0.0
0.03,0.03,0.0,0.0,0.0,-0.08,0.0
0.03,0.04,0.0,0.0,0.0,-0.11,0.0
0.01,0.03,0.0,0.0,0.0,-0.1,0.0
0.02,0.02,0.0,0.0,0.0,-0.04,0.0
0.02,0.02,0.0,0.0,0.0,-0.04,0.0
0.03,0.03,0.0,0.0,0.0,-0.06,0.0
0.02,0.03,0.0,0.0,0.0,-0.1,0.0
0.03,0.03,0.0,0.0,0.0,-0.07,0.0
0.04,0.04,0.0,0.0,0.0,-0.11,0.0
0.03,0.04,0.0,0.0,0.0,-0.15,0.0
0.04,0.05,0.0,0.0,0.0,-0.13,0.0
0.04,0.06,0.0,0.0,0.0,-0.17,0.0
0.03,0.06,0.0,0.0,0.0,-0.17,0.0
0.02,0.03,0.0,0.0,0.0,-0.1,0.0
0.03,0.03,0.0,0.0,0.0,-0.06,0.0
0.04,0.04,0.0,0.0,0.0,-0.09,0.0
0.04,0.05,0.0,0.0,0.0,-0.14,0.0
0.07,0.07,0.0,0.0,0.0,-0.16,0.0
0.07,0.09,0.0,0.0,0.0,-0.25,0.0
0.07,0.1,0.0,0.0,0.0,-0.29,0.0
0.09,0.1,0.0,0.0,0.0,-0.29,0.0
0.09,0.1,0.0,0.0,0.0,-0.34,0.0
0.09,0.1,0.0,0.0,0.0,-0.37,0.0
0.1,0.1,0.0,0.0,0.0,-0.38,0.0
0.1,0.1,0.0,0.0,0.0,-0.45,0.0
0.1,0.1,0.0,0.0,0.0,-0.49,0.0
0.1,0.1,0.0,0.0,0.0,-0.46,0.0
0.09,0.1,0.0,0.0,0.0,-0.06,0.0
0.03,0.03,0.0,0.0,0.0,0.0,0.0
0.09,0.07,0.0,0.0,0.0,-0.02,0.0
0.1,0.1,0.0,0.0,0.0,-0.75,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.09,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.07,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.02,0.07,0.0,0.0,0.0,0.0,0.0
0.09,0.09,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.04,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.05,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.05,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.04,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.06,0.1,0.0,0.0,0.0,0.0,0.0
0.05,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.06,0.1,0.0,0.0,0.0,0.0,0.0
0.05,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,-0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,-0.03,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,-0.09,0.0
0.09,0.1,0.0,0.0,0.0,-0.06,0.0
0.08,0.1,0.0,0.0,0.0,-0.02,0.0
0.09,0.1,0.0,0.0,0.0,-0.08,0.0
0.09,0.1,0.0,0.0,0.0,-0.03,0.0
0.1,0.1,0.0,0.0,0.0,-0.04,0.0
0.1,0.1,0.0,0.0,0.0,-0.03,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,-0.09,0.0
0.1,0.1,0.0,0.0,0.0,-0.3,0.0
0.1,0.1,0.0,0.0,0.0,-0.18,0.0
0.1,0.1,0.0,0.0,0.0,-0.05,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,-0.08,0.0
0.1,0.1,0.0,0.0,0.0,-0.04,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,-0.0,0.0
0.1,0.1,0.0,0.0,0.0,-0.01,0.0
0.1,0.1,0.0,0.0,0.0,-0.03,0.0
0.1,0.1,0.0,0.0,0.0,-0.02,0.0
0.1,0.1,0.0,0.0,0.0,-0.05,0.0
0.1,0.1,0.0,0.0,0.0,-0.04,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,-0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.06,0.1,0.0,0.0,0.0,0.0,0.0
0.06,0.1,0.0,0.0,0.0,0.0,0.0
0.05,0.1,0.0,0.0,0.0,0.0,0.0
0.04,0.1,0.0,0.0,0.0,0.0,0.0
0.03,0.1,0.0,0.0,0.0,0.0,0.0
0.03,0.1,0.0,0.0,0.0,0.0,0.0
0.03,0.1,0.0,0.0,0.0,0.0,0.0
0.04,0.1,0.0,0.0,0.0,0.0,0.0
0.05,0.1,0.0,0.0,0.0,0.0,0.0
0.05,0.1,0.0,0.0,0.0,0.0,0.0
0.04,0.1,0.0,0.0,0.0,0.0,0.0
0.03,0.1,0.0,0.0,0.0,0.0,0.0
0.06,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.5,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.07,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.08,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.09,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.1,0.1,0.0,0.0,0.0,0.0,0.0
