R_F_far,R_g,R_div,R_L_close,R_back,R_obs,R_col
0.01,0.03,0.0,-0.07,0.0,0.0,0.0
0.01,0.04,0.0,-0.07,0.0,0.0,0.0
0.01,0.04,0.0,-0.07,0.0,0.0,0.0
0.01,0.03,0.0,-0.07,0.0,0.0,0.0
0.01,0.04,0.0,-0.07,0.0,0.0,0.0
0.01,0.04,0.0,-0.07,0.0,0.0,0.0
0.01,0.04,0.0,-0.07,0.0,0.0,0.0
0.01,0.04,0.0,-0.08,0.0,0.0,0.0
0.01,0.04,0.0,-0.08,0.0,0.0,0.0
0.01,0.04,0.0,-0.08,0.0,0.0,0.0
0.01,0.04,0.0,-0.08,0.0,0.0,0.0
0.01,0.05,0.0,-0.08,0.0,0.0,0.0
0.02,0.06,0.0,-0.08,0.0,0.0,0.0
0.02,0.05,0.0,-0.08,0.0,0.0,0.0
0.02,0.04,0.0,-0.09,0.0,0.0,0.0
0.02,0.05,0.0,-0.09,0.0,0.0,0.0
0.03,0.05,0.0,-0.09,0.0,0.0,0.0
0.03,0.04,0.0,-0.09,0.0,0.0,0.0
0.03,0.03,0.0,-0.09,0.0,0.0,0.0
0.02,0.03,0.0,-0.09,0.0,0.0,0.0
0.02,0.03,0.0,-0.09,0.0,0.0,0.0
0.02,0.03,0.0,-0.1,0.0,0.0,0.0
0.02,0.03,0.0,-0.1,0.0,0.0,0.0
0.02,0.03,0.0,-0.1,0.0,0.0,0.0
0.02,0.02,0.0,-0.1,0.0,0.0,0.0
0.02,0.01,0.0,-0.1,0.0,0.0,0.0
0.02,0.02,0.0,-0.1,0.0,0.0,0.0
0.02,0.02,0.0,-0.1,0.0,0.0,0.0
0.02,0.03,0.0,-0.1,0.0,0.0,0.0
0.02,0.03,0.0,-0.1,0.0,0.0,0.0
0.02,0.03,0.0,-0.1,0.0,0.0,0.0
0.02,0.03,0.0,-0.11,0.0,0.0,0.0
0.02,0.03,0.0,-0.11,0.0,0.0,0.0
0.02,0.03,0.0,-0.11,0.0,0.0,0.0
0.02,0.04,0.0,-0.11,0.0,0.0,0.0
0.03,0.04,0.0,-0.11,0.0,0.0,0.0
0.03,0.05,0.0,-0.11,0.0,0.0,0.0
0.03,0.05,0.0,-0.11,0.0,0.0,0.0
0.03,0.05,0.0,-0.11,0.0,0.0,0.0
0.04,0.05,0.0,-0.11,0.0,0.0,0.0
0.04,0.04,0.0,-0.11,0.0,0.0,0.0
0.03,0.04,0.0,-0.11,0.0,0.0,0.0
0.03,0.04,0.0,-0.11,0.0,0.0,0.0
0.03,0.04,0.0,0.01,0.0,0.0,0.0
0.03,0.04,0.0,0.01,0.0,0.0,0.0
0.03,0.04,0.0,0.01,0.0,0.0,0.0
0.03,0.05,0.0,0.01,0.0,0.0,0.0
0.03,0.04,0.0,0.01,0.0,0.0,0.0
0.03,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,-0.11,0.0,0.0,0.0
0.04,0.05,0.0,-0.11,0.0,0.0,0.0
0.04,0.06,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.04,0.0,0.01,0.0,0.0,0.0
0.03,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.06,0.0,0.01,0.0,0.0,0.0
0.04,0.07,0.0,0.01,0.0,0.0,0.0
0.05,0.08,0.0,0.01,0.0,0.0,0.0
0.06,0.1,0.0,0.01,0.0,0.0,0.0
0.06,0.1,0.0,0.01,0.0,0.0,0.0
0.07,0.1,0.0,0.01,0.0,0.0,0.0
0.07,0.1,0.0,0.01,0.0,0.0,0.0
0.08,0.1,0.0,0.01,0.0,0.0,0.0
0.09,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,-0.1,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,-0.63,0.0
0.1,0.1,0.0,0.01,0.0,-0.63,0.0
0.1,0.1,0.0,0.01,0.0,-0.62,0.0
0.1,0.1,0.0,0.01,0.0,-0.62,0.0
0.1,0.1,0.0,0.01,0.0,-0.61,0.0
0.1,0.1,0.0,0.01,0.0,-0.6,0.0
0.1,0.1,0.0,0.01,0.0,-0.6,0.0
0.1,0.1,0.0,0.01,0.0,-0.59,0.0
0.1,0.1,0.0,0.01,0.0,-0.58,0.0
0.1,0.1,0.0,0.01,0.0,-0.57,0.0
0.1,0.1,0.0,0.01,0.0,-0.56,0.0
0.1,0.1,0.0,0.01,0.0,-0.55,0.0
0.1,0.1,0.0,0.01,0.0,-0.54,0.0
0.1,0.1,0.0,0.01,0.0,-0.52,0.0
0.1,0.1,0.0,0.01,0.0,-0.51,0.0
0.1,0.1,0.0,0.01,0.0,-0.5,0.0
0.1,0.1,0.0,0.01,0.0,-0.48,0.0
0.1,0.1,0.0,0.01,0.0,-0.47,0.0
0.1,0.1,0.0,0.01,0.0,-0.45,0.0
0.1,0.1,0.0,0.01,0.0,-0.43,0.0
0.1,0.1,0.0,0.01,0.0,-0.41,0.0
0.1,0.1,0.0,0.01,0.0,-0.39,0.0
0.1,0.1,0.0,0.01,0.0,-0.36,0.0
0.1,0.1,0.0,0.01,0.0,-0.34,0.0
0.1,0.1,0.0,0.01,0.0,-0.07,0.0
0.1,0.1,0.0,0.01,0.0,-0.02,0.0
0.1,0.1,0.0,0.01,0.0,-0.07,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,-0.02,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.1,0.1,0.0,0.01,0.0,0.0,0.0
0.09,0.1,0.0,0.01,0.0,0.0,0.0
0.08,0.1,0.0,0.01,0.0,0.0,0.0
0.08,0.09,0.0,0.01,0.0,0.0,0.0
0.06,0.06,0.0,0.01,0.0,0.0,0.0
0.05,0.05,0.0,0.01,0.0,0.0,0.0
0.04,0.04,0.0,0.01,0.0,0.0,0.0
0.03,0.03,0.0,0.01,0.0,0.0,0.0
0.03,0.02,0.0,0.01,0.0,0.0,0.0
0.02,0.01,0.0,0.01,0.0,0.0,0.0
0.02,0.01,0.0,0.01,0.0,0.0,0.0
0.01,0.01,0.0,0.01,0.0,-0.0,0.0
0.01,0.0,0.0,0.01,0.0,-0.01,0.0
0.01,-0.01,0.0,0.01,0.0,-0.02,0.0
0.0,-0.01,0.0,0.01,0.0,-0.02,0.0
0.0,-0.01,0.0,0.01,0.0,-0.02,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.01,0.0,0.01,0.0,-0.01,0.0
0.0,0.0,0.0,0.01,0.0,-0.01,0.0
0.0,0.0,0.0,0.01,0.0,-0.01,0.0
0.0,0.0,0.0,0.01,0.0,-0.0,0.0
0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.01,0.0
0.0,0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.01,0.0,0.01,0.0,-0.0,0.0
0.0,0.0,0.0,0.01,0.0,-0.01,0.0
0.0,0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.0,0.0,0.01,0.0,-0.0,0.0
0.0,0.0,0.0,0.01,0.0,-0.03,0.0
0.0,0.0,0.0,0.01,0.0,-0.01,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,0.01,0.0,0.0,0.0
0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.01,0.0
0.0,-0.01,0.0,0.01,0.0,-0.01,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,0.01,0.0,0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,-0.08,0.0,0.0,0.0
0.0,0.0,0.0,-0.08,0.0,0.0,0.0
0.0,0.0,0.0,-0.08,0.0,0.0,0.0
0.0,0.01,0.0,-0.08,0.0,0.0,0.0
0.0,0.0,0.0,-0.08,0.0,0.0,0.0
0.0,-0.05,0.0,-0.08,0.0,-0.03,0.0
0.0,-0.01,0.0,0.01,0.0,-0.02,0.0
0.0,-0.01,0.0,-0.08,0.0,-0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,-0.08,0.0,0.0,0.0
0.0,-0.01,0.0,-0.08,0.0,-0.0,0.0
0.0,-0.01,0.0,-0.08,0.0,-0.0,0.0
0.0,-0.01,0.0,-0.08,0.0,0.0,0.0
0.0,-0.01,0.0,0.01,0.0,0.0,0.0
0.0,-0.01,0.0,0.01,0.0,-0.0,0.0
0.0,-0.01,0.0,0.01,0.0,0.0,0.0
